dataset,psrType,bmUnit,nationalGridBmUnitId,settlementDate,settlementPeriod,halfHourEndTime,quantity
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,40,2022-12-18T20:00:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,41,2022-12-18T20:30:00,199.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,42,2022-12-18T21:00:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,43,2022-12-18T21:30:00,199.056
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,44,2022-12-18T22:00:00,199.036
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,45,2022-12-18T22:30:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,46,2022-12-18T23:00:00,199.046
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,47,2022-12-18T23:30:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-18,48,2022-12-19T00:00:00,199.026
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,1,2022-12-19T00:30:00,199.036
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,2,2022-12-19T01:00:00,199.036
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,3,2022-12-19T01:30:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,4,2022-12-19T02:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,5,2022-12-19T02:30:00,199.066
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,6,2022-12-19T03:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,7,2022-12-19T03:30:00,199.026
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,8,2022-12-19T04:00:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,9,2022-12-19T04:30:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,10,2022-12-19T05:00:00,199.046
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,11,2022-12-19T05:30:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,12,2022-12-19T06:00:00,199.035
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,13,2022-12-19T06:30:00,198.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,14,2022-12-19T07:00:00,199.046
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,15,2022-12-19T07:30:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,16,2022-12-19T08:00:00,199.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,17,2022-12-19T08:30:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,18,2022-12-19T09:00:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,19,2022-12-19T09:30:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,20,2022-12-19T10:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,21,2022-12-19T10:30:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,22,2022-12-19T11:00:00,199.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,23,2022-12-19T11:30:00,198.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,24,2022-12-19T12:00:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,25,2022-12-19T12:30:00,198.926
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,26,2022-12-19T13:00:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,27,2022-12-19T13:30:00,199.007
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,28,2022-12-19T14:00:00,198.967
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,29,2022-12-19T14:30:00,198.927
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,30,2022-12-19T15:00:00,199.007
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,31,2022-12-19T15:30:00,199.007
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,32,2022-12-19T16:00:00,198.977
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,33,2022-12-19T16:30:00,198.976
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,34,2022-12-19T17:00:00,198.997
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,35,2022-12-19T17:30:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,36,2022-12-19T18:00:00,198.957
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,37,2022-12-19T18:30:00,198.997
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,38,2022-12-19T19:00:00,198.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,39,2022-12-19T19:30:00,199.017
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,40,2022-12-19T20:00:00,198.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,41,2022-12-19T20:30:00,198.967
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,42,2022-12-19T21:00:00,198.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,43,2022-12-19T21:30:00,198.957
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,44,2022-12-19T22:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,45,2022-12-19T22:30:00,199.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,46,2022-12-19T23:00:00,198.976
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,47,2022-12-19T23:30:00,198.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-19,48,2022-12-20T00:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,1,2022-12-20T00:30:00,198.947
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,2,2022-12-20T01:00:00,198.986
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,3,2022-12-20T01:30:00,198.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,4,2022-12-20T02:00:00,199.026
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,5,2022-12-20T02:30:00,198.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,6,2022-12-20T03:00:00,198.947
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,7,2022-12-20T03:30:00,198.976
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,8,2022-12-20T04:00:00,198.997
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,9,2022-12-20T04:30:00,199.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,10,2022-12-20T05:00:00,198.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,11,2022-12-20T05:30:00,199.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,12,2022-12-20T06:00:00,198.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,13,2022-12-20T06:30:00,198.746
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,14,2022-12-20T07:00:00,161.447
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,15,2022-12-20T07:30:00,129.526
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,16,2022-12-20T08:00:00,76.526
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,17,2022-12-20T08:30:00,23.046
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,18,2022-12-20T09:00:00,42.116
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,19,2022-12-20T09:30:00,32.366
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,20,2022-12-20T10:00:00,24.466
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,21,2022-12-20T10:30:00,35.865
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,22,2022-12-20T11:00:00,83.516
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,23,2022-12-20T11:30:00,110.886
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,24,2022-12-20T12:00:00,127.876
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,25,2022-12-20T12:30:00,138.175
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,26,2022-12-20T13:00:00,163.216
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,27,2022-12-20T13:30:00,182.856
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,28,2022-12-20T14:00:00,192.386
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,29,2022-12-20T14:30:00,180.806
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,30,2022-12-20T15:00:00,177.106
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,31,2022-12-20T15:30:00,166.465
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,32,2022-12-20T16:00:00,164.916
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,33,2022-12-20T16:30:00,170.676
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,34,2022-12-20T17:00:00,154.746
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,35,2022-12-20T17:30:00,147.156
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,36,2022-12-20T18:00:00,149.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,37,2022-12-20T18:30:00,168.466
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,38,2022-12-20T19:00:00,181.916
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,39,2022-12-20T19:30:00,184.166
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,40,2022-12-20T20:00:00,188.416
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,41,2022-12-20T20:30:00,188.456
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,42,2022-12-20T21:00:00,183.736
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,43,2022-12-20T21:30:00,185.866
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,44,2022-12-20T22:00:00,173.846
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,45,2022-12-20T22:30:00,136.906
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,46,2022-12-20T23:00:00,133.206
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,47,2022-12-20T23:30:00,120.316
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-20,48,2022-12-21T00:00:00,128.306
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,1,2022-12-21T00:30:00,134.526
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,2,2022-12-21T01:00:00,129.186
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,3,2022-12-21T01:30:00,125.366
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,4,2022-12-21T02:00:00,130.956
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,5,2022-12-21T02:30:00,148.826
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,6,2022-12-21T03:00:00,169.336
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,7,2022-12-21T03:30:00,183.346
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,8,2022-12-21T04:00:00,192.826
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,9,2022-12-21T04:30:00,195.176
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,10,2022-12-21T05:00:00,196.906
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,11,2022-12-21T05:30:00,198.186
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,12,2022-12-21T06:00:00,198.476
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,13,2022-12-21T06:30:00,198.656
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,14,2022-12-21T07:00:00,198.706
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,15,2022-12-21T07:30:00,197.086
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,16,2022-12-21T08:00:00,189.136
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,17,2022-12-21T08:30:00,186.406
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,18,2022-12-21T09:00:00,194.356
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,19,2022-12-21T09:30:00,197.236
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,20,2022-12-21T10:00:00,198.446
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,21,2022-12-21T10:30:00,198.656
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,22,2022-12-21T11:00:00,198.686
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,23,2022-12-21T11:30:00,198.796
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,24,2022-12-21T12:00:00,198.626
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,25,2022-12-21T12:30:00,198.416
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,26,2022-12-21T13:00:00,198.356
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,27,2022-12-21T13:30:00,198.706
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,28,2022-12-21T14:00:00,198.736
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,29,2022-12-21T14:30:00,198.396
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,30,2022-12-21T15:00:00,195.746
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,31,2022-12-21T15:30:00,196.206
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,32,2022-12-21T16:00:00,194.606
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,33,2022-12-21T16:30:00,194.026
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,34,2022-12-21T17:00:00,193.706
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,35,2022-12-21T17:30:00,195.546
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,36,2022-12-21T18:00:00,197.226
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,37,2022-12-21T18:30:00,190.826
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,38,2022-12-21T19:00:00,194.296
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,39,2022-12-21T19:30:00,190.456
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,40,2022-12-21T20:00:00,170.816
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,41,2022-12-21T20:30:00,163.116
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,42,2022-12-21T21:00:00,183.256
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,43,2022-12-21T21:30:00,184.306
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,44,2022-12-21T22:00:00,187.556
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,45,2022-12-21T22:30:00,173.796
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,46,2022-12-21T23:00:00,155.126
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,47,2022-12-21T23:30:00,158.096
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-21,48,2022-12-22T00:00:00,166.486
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,1,2022-12-22T00:30:00,139.556
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,2,2022-12-22T01:00:00,137.626
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,3,2022-12-22T01:30:00,154.536
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,4,2022-12-22T02:00:00,156.686
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,5,2022-12-22T02:30:00,142.386
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,6,2022-12-22T03:00:00,114.286
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,7,2022-12-22T03:30:00,101.396
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,8,2022-12-22T04:00:00,105.616
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,9,2022-12-22T04:30:00,114.406
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,10,2022-12-22T05:00:00,114.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,11,2022-12-22T05:30:00,129.226
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,12,2022-12-22T06:00:00,130.546
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,13,2022-12-22T06:30:00,137.506
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,14,2022-12-22T07:00:00,130.896
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,15,2022-12-22T07:30:00,113.606
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,16,2022-12-22T08:00:00,127.726
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,17,2022-12-22T08:30:00,101.536
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,18,2022-12-22T09:00:00,93.626
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,19,2022-12-22T09:30:00,99.665
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,20,2022-12-22T10:00:00,95.705
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,21,2022-12-22T10:30:00,105.836
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,22,2022-12-22T11:00:00,98.966
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,23,2022-12-22T11:30:00,104.416
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,24,2022-12-22T12:00:00,99.086
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,25,2022-12-22T12:30:00,89.485
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,26,2022-12-22T13:00:00,52.456
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,27,2022-12-22T13:30:00,18.156
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,28,2022-12-22T14:00:00,4.62
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,29,2022-12-22T14:30:00,1.115
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,30,2022-12-22T15:00:00,0.967
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,31,2022-12-22T15:30:00,-0.23500000000000001
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,32,2022-12-22T16:00:00,-0.53
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,33,2022-12-22T16:30:00,-1.4100000000000001
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,34,2022-12-22T17:00:00,-2.55
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,35,2022-12-22T17:30:00,-2.54
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,36,2022-12-22T18:00:00,-2.545
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,37,2022-12-22T18:30:00,-2.491
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,38,2022-12-22T19:00:00,-2.392
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,39,2022-12-22T19:30:00,-0.667
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,40,2022-12-22T20:00:00,2.056
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,41,2022-12-22T20:30:00,-0.305
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,42,2022-12-22T21:00:00,-0.801
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,43,2022-12-22T21:30:00,1.133
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,44,2022-12-22T22:00:00,-0.31
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,45,2022-12-22T22:30:00,6.396
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,46,2022-12-22T23:00:00,7.916
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,47,2022-12-22T23:30:00,7.426
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-22,48,2022-12-23T00:00:00,5.286
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,1,2022-12-23T00:30:00,1.101
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,2,2022-12-23T01:00:00,-0.002
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,3,2022-12-23T01:30:00,1.903
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,4,2022-12-23T02:00:00,1.44
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,5,2022-12-23T02:30:00,2.551
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,6,2022-12-23T03:00:00,2.786
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,7,2022-12-23T03:30:00,-0.606
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,8,2022-12-23T04:00:00,-0.063
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,9,2022-12-23T04:30:00,-1.8980000000000001
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,10,2022-12-23T05:00:00,-1.845
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,11,2022-12-23T05:30:00,-1.895
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,12,2022-12-23T06:00:00,-2.267
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,13,2022-12-23T06:30:00,-2.383
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,14,2022-12-23T07:00:00,-2.351
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,15,2022-12-23T07:30:00,-1.653
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,16,2022-12-23T08:00:00,-0.421
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,17,2022-12-23T08:30:00,8.156
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,18,2022-12-23T09:00:00,20.636
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,19,2022-12-23T09:30:00,32.276
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,20,2022-12-23T10:00:00,38.107
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,21,2022-12-23T10:30:00,43.727
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,22,2022-12-23T11:00:00,47.097
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,23,2022-12-23T11:30:00,53.746
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,24,2022-12-23T12:00:00,56.506
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,25,2022-12-23T12:30:00,58.976
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,26,2022-12-23T13:00:00,76.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,27,2022-12-23T13:30:00,99.884
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,28,2022-12-23T14:00:00,75.094
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,29,2022-12-23T14:30:00,61.436
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,30,2022-12-23T15:00:00,63.646
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,31,2022-12-23T15:30:00,55.646
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,32,2022-12-23T16:00:00,50.066
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,33,2022-12-23T16:30:00,62.926
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,34,2022-12-23T17:00:00,82.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,35,2022-12-23T17:30:00,101.716
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,36,2022-12-23T18:00:00,109.126
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,37,2022-12-23T18:30:00,111.756
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,38,2022-12-23T19:00:00,120.636
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,39,2022-12-23T19:30:00,114.846
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,40,2022-12-23T20:00:00,116.466
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,41,2022-12-23T20:30:00,106.186
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,42,2022-12-23T21:00:00,84.656
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,43,2022-12-23T21:30:00,73.166
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,44,2022-12-23T22:00:00,51.036
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,45,2022-12-23T22:30:00,31.606
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,46,2022-12-23T23:00:00,19.346
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,47,2022-12-23T23:30:00,40.196
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-23,48,2022-12-24T00:00:00,94.856
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,1,2022-12-24T00:30:00,159.566
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,2,2022-12-24T01:00:00,170.876
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,3,2022-12-24T01:30:00,170.236
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,4,2022-12-24T02:00:00,182.536
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,5,2022-12-24T02:30:00,187.287
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,6,2022-12-24T03:00:00,196.036
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,7,2022-12-24T03:30:00,189.556
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,8,2022-12-24T04:00:00,160.326
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,9,2022-12-24T04:30:00,149.286
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,10,2022-12-24T05:00:00,136.006
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,11,2022-12-24T05:30:00,152.786
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,12,2022-12-24T06:00:00,163.996
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,13,2022-12-24T06:30:00,158.756
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,14,2022-12-24T07:00:00,138.016
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,15,2022-12-24T07:30:00,135.556
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,16,2022-12-24T08:00:00,149.496
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,17,2022-12-24T08:30:00,183.396
B1610,Generation,T_HOWAO-1,HOWAO-1,2022-12-24,18,2022-12-24T09:00:00,189.956
