dataset,psrType,bmUnit,nationalGridBmUnitId,settlementDate,settlementPeriod,halfHourEndTime,quantity
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,4,2022-09-01T01:00:00,142.507
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,5,2022-09-01T01:30:00,131.187
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,6,2022-09-01T02:00:00,123.067
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,7,2022-09-01T02:30:00,117.627
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,8,2022-09-01T03:00:00,116.667
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,9,2022-09-01T03:30:00,109.117
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,10,2022-09-01T04:00:00,103.687
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,11,2022-09-01T04:30:00,92.487
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,12,2022-09-01T05:00:00,107.367
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,13,2022-09-01T05:30:00,94.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,14,2022-09-01T06:00:00,92.927
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,15,2022-09-01T06:30:00,96.937
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,16,2022-09-01T07:00:00,92.547
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,17,2022-09-01T07:30:00,90.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,18,2022-09-01T08:00:00,78.567
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,19,2022-09-01T08:30:00,68.087
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,20,2022-09-01T09:00:00,61.227
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,21,2022-09-01T09:30:00,101.617
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,22,2022-09-01T10:00:00,123.007
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,23,2022-09-01T10:30:00,132.887
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,24,2022-09-01T11:00:00,137.057
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,25,2022-09-01T11:30:00,141.987
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,26,2022-09-01T12:00:00,144.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,27,2022-09-01T12:30:00,141.817
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,28,2022-09-01T13:00:00,134.987
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,29,2022-09-01T13:30:00,125.917
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,30,2022-09-01T14:00:00,115.737
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,31,2022-09-01T14:30:00,104.127
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,32,2022-09-01T15:00:00,97.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,33,2022-09-01T15:30:00,86.177
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,34,2022-09-01T16:00:00,79.677
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,35,2022-09-01T16:30:00,77.917
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,36,2022-09-01T17:00:00,77.857
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,37,2022-09-01T17:30:00,75.667
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,38,2022-09-01T18:00:00,71.037
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,39,2022-09-01T18:30:00,66.707
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,40,2022-09-01T19:00:00,68.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,41,2022-09-01T19:30:00,71.827
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,42,2022-09-01T20:00:00,76.107
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,43,2022-09-01T20:30:00,76.117
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,44,2022-09-01T21:00:00,66.777
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,45,2022-09-01T21:30:00,63.457
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,46,2022-09-01T22:00:00,55.967
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,47,2022-09-01T22:30:00,54.767
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-01,48,2022-09-01T23:00:00,56.897
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,1,2022-09-01T23:30:00,60.487
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,2,2022-09-02T00:00:00,52.947
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,3,2022-09-02T00:30:00,50.967
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,4,2022-09-02T01:00:00,51.867
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,5,2022-09-02T01:30:00,48.627
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,6,2022-09-02T02:00:00,51.227
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,7,2022-09-02T02:30:00,57.107
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,8,2022-09-02T03:00:00,58.447
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,9,2022-09-02T03:30:00,53.097
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,10,2022-09-02T04:00:00,56.357
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,11,2022-09-02T04:30:00,60.757
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,12,2022-09-02T05:00:00,73.147
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,13,2022-09-02T05:30:00,73.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,14,2022-09-02T06:00:00,71.177
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,15,2022-09-02T06:30:00,68.527
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,16,2022-09-02T07:00:00,62.847
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,17,2022-09-02T07:30:00,65.547
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,18,2022-09-02T08:00:00,72.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,19,2022-09-02T08:30:00,66.897
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,20,2022-09-02T09:00:00,71.957
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,21,2022-09-02T09:30:00,87.307
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,22,2022-09-02T10:00:00,91.007
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,23,2022-09-02T10:30:00,90.847
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,24,2022-09-02T11:00:00,103.117
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,25,2022-09-02T11:30:00,126.087
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,26,2022-09-02T12:00:00,142.337
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,27,2022-09-02T12:30:00,143.307
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,28,2022-09-02T13:00:00,145.187
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,29,2022-09-02T13:30:00,145.937
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,30,2022-09-02T14:00:00,152.807
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,31,2022-09-02T14:30:00,146.517
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,32,2022-09-02T15:00:00,145.787
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,33,2022-09-02T15:30:00,136.807
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,34,2022-09-02T16:00:00,135.937
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,35,2022-09-02T16:30:00,138.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,36,2022-09-02T17:00:00,146.857
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,37,2022-09-02T17:30:00,152.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,38,2022-09-02T18:00:00,155.317
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,39,2022-09-02T18:30:00,166.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,40,2022-09-02T19:00:00,174.717
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,41,2022-09-02T19:30:00,180.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,42,2022-09-02T20:00:00,181.757
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,43,2022-09-02T20:30:00,178.097
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,44,2022-09-02T21:00:00,176.977
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,45,2022-09-02T21:30:00,179.157
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,46,2022-09-02T22:00:00,183.617
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,47,2022-09-02T22:30:00,189.257
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-02,48,2022-09-02T23:00:00,189.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,1,2022-09-02T23:30:00,188.537
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,2,2022-09-03T00:00:00,187.367
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,3,2022-09-03T00:30:00,188.977
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,4,2022-09-03T01:00:00,190.327
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,5,2022-09-03T01:30:00,188.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,6,2022-09-03T02:00:00,181.647
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,7,2022-09-03T02:30:00,180.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,8,2022-09-03T03:00:00,188.157
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,9,2022-09-03T03:30:00,192.257
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,10,2022-09-03T04:00:00,186.567
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,11,2022-09-03T04:30:00,187.967
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,12,2022-09-03T05:00:00,188.047
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,13,2022-09-03T05:30:00,187.297
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,14,2022-09-03T06:00:00,188.677
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,15,2022-09-03T06:30:00,190.687
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,16,2022-09-03T07:00:00,189.567
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,17,2022-09-03T07:30:00,187.207
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,18,2022-09-03T08:00:00,183.487
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,19,2022-09-03T08:30:00,182.767
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,20,2022-09-03T09:00:00,181.627
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,21,2022-09-03T09:30:00,177.566
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,22,2022-09-03T10:00:00,161.957
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,23,2022-09-03T10:30:00,151.797
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,24,2022-09-03T11:00:00,148.687
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,25,2022-09-03T11:30:00,156.527
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,26,2022-09-03T12:00:00,151.817
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,27,2022-09-03T12:30:00,162.887
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,28,2022-09-03T13:00:00,165.777
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,29,2022-09-03T13:30:00,167.567
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,30,2022-09-03T14:00:00,161.787
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,31,2022-09-03T14:30:00,151.297
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,32,2022-09-03T15:00:00,149.747
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,33,2022-09-03T15:30:00,135.827
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,34,2022-09-03T16:00:00,127.577
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,35,2022-09-03T16:30:00,119.867
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,36,2022-09-03T17:00:00,108.977
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,37,2022-09-03T17:30:00,100.007
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,38,2022-09-03T18:00:00,101.437
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,39,2022-09-03T18:30:00,106.037
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,40,2022-09-03T19:00:00,120.987
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,41,2022-09-03T19:30:00,137.947
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,42,2022-09-03T20:00:00,152.137
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,43,2022-09-03T20:30:00,143.957
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,44,2022-09-03T21:00:00,138.127
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,45,2022-09-03T21:30:00,138.877
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,46,2022-09-03T22:00:00,136.417
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,47,2022-09-03T22:30:00,141.877
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-03,48,2022-09-03T23:00:00,111.507
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,1,2022-09-03T23:30:00,99.437
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,2,2022-09-04T00:00:00,89.837
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,3,2022-09-04T00:30:00,89.607
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,4,2022-09-04T01:00:00,89.187
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,5,2022-09-04T01:30:00,74.467
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,6,2022-09-04T02:00:00,56.447
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,7,2022-09-04T02:30:00,41.217
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,8,2022-09-04T03:00:00,26.367
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,9,2022-09-04T03:30:00,20.277
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,10,2022-09-04T04:00:00,15.057
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,11,2022-09-04T04:30:00,9.697
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,12,2022-09-04T05:00:00,7.777
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,13,2022-09-04T05:30:00,16.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,14,2022-09-04T06:00:00,18.657
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,15,2022-09-04T06:30:00,16.867
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,16,2022-09-04T07:00:00,16.347
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,17,2022-09-04T07:30:00,13.997
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,18,2022-09-04T08:00:00,18.377
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,19,2022-09-04T08:30:00,11.927
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,20,2022-09-04T09:00:00,5.017
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,21,2022-09-04T09:30:00,-0.578
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,22,2022-09-04T10:00:00,-0.875
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,23,2022-09-04T10:30:00,-1.035
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,24,2022-09-04T11:00:00,1.572
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,25,2022-09-04T11:30:00,6.497
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,26,2022-09-04T12:00:00,6.497
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,27,2022-09-04T12:30:00,8.397
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,28,2022-09-04T13:00:00,10.187
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,29,2022-09-04T13:30:00,13.407
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,30,2022-09-04T14:00:00,20.667
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,31,2022-09-04T14:30:00,25.707
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,32,2022-09-04T15:00:00,28.057
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,33,2022-09-04T15:30:00,29.017
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,34,2022-09-04T16:00:00,27.967
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,35,2022-09-04T16:30:00,29.147
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,36,2022-09-04T17:00:00,34.257
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,37,2022-09-04T17:30:00,39.277
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,38,2022-09-04T18:00:00,46.077
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,39,2022-09-04T18:30:00,52.527
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,40,2022-09-04T19:00:00,55.257
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,41,2022-09-04T19:30:00,67.387
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,42,2022-09-04T20:00:00,80.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,43,2022-09-04T20:30:00,96.947
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,44,2022-09-04T21:00:00,96.597
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,45,2022-09-04T21:30:00,101.027
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,46,2022-09-04T22:00:00,94.967
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,47,2022-09-04T22:30:00,79.077
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-04,48,2022-09-04T23:00:00,79.937
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,1,2022-09-04T23:30:00,64.557
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,2,2022-09-05T00:00:00,74.457
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,3,2022-09-05T00:30:00,71.447
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,4,2022-09-05T01:00:00,74.187
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,5,2022-09-05T01:30:00,80.507
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,6,2022-09-05T02:00:00,71.817
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,7,2022-09-05T02:30:00,70.197
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,8,2022-09-05T03:00:00,71.277
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,9,2022-09-05T03:30:00,68.377
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,10,2022-09-05T04:00:00,88.937
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,11,2022-09-05T04:30:00,106.927
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,12,2022-09-05T05:00:00,99.607
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,13,2022-09-05T05:30:00,128.127
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,14,2022-09-05T06:00:00,140.307
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,15,2022-09-05T06:30:00,152.977
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,16,2022-09-05T07:00:00,186.337
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,17,2022-09-05T07:30:00,193.987
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,18,2022-09-05T08:00:00,190.677
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,19,2022-09-05T08:30:00,188.927
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,20,2022-09-05T09:00:00,184.247
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,21,2022-09-05T09:30:00,170.507
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,22,2022-09-05T10:00:00,156.447
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,23,2022-09-05T10:30:00,156.997
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,24,2022-09-05T11:00:00,118.987
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,25,2022-09-05T11:30:00,90.847
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,26,2022-09-05T12:00:00,67.437
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,27,2022-09-05T12:30:00,45.117
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,28,2022-09-05T13:00:00,34.277
B1610,Generation,T_HOWAO-3,HOWAO-3,2022-09-05,29,2022-09-05T13:30:00,29.287
