dataset,psrType,bmUnit,nationalGridBmUnitId,settlementDate,settlementPeriod,halfHourEndTime,quantity
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,1,2022-01-13T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,2,2022-01-13T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,3,2022-01-13T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,4,2022-01-13T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,5,2022-01-13T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,6,2022-01-13T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,7,2022-01-13T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,8,2022-01-13T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,9,2022-01-13T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,10,2022-01-13T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,11,2022-01-13T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,12,2022-01-13T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,13,2022-01-13T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,14,2022-01-13T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,15,2022-01-13T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,16,2022-01-13T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,17,2022-01-13T08:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,18,2022-01-13T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,19,2022-01-13T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,20,2022-01-13T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,21,2022-01-13T10:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,22,2022-01-13T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,23,2022-01-13T11:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,24,2022-01-13T12:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,25,2022-01-13T12:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,26,2022-01-13T13:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,27,2022-01-13T13:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,28,2022-01-13T14:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,29,2022-01-13T14:30:00,-0.007
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,30,2022-01-13T15:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,31,2022-01-13T15:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,32,2022-01-13T16:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,33,2022-01-13T16:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,34,2022-01-13T17:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,35,2022-01-13T17:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,36,2022-01-13T18:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,37,2022-01-13T18:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,38,2022-01-13T19:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,39,2022-01-13T19:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,40,2022-01-13T20:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,41,2022-01-13T20:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,42,2022-01-13T21:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,43,2022-01-13T21:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,44,2022-01-13T22:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,45,2022-01-13T22:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,46,2022-01-13T23:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,47,2022-01-13T23:30:00,-0.007
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-13,48,2022-01-14T00:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,1,2022-01-14T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,2,2022-01-14T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,3,2022-01-14T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,4,2022-01-14T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,5,2022-01-14T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,6,2022-01-14T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,7,2022-01-14T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,8,2022-01-14T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,9,2022-01-14T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,10,2022-01-14T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,11,2022-01-14T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,12,2022-01-14T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,13,2022-01-14T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,14,2022-01-14T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,15,2022-01-14T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,16,2022-01-14T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,17,2022-01-14T08:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,18,2022-01-14T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,19,2022-01-14T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,20,2022-01-14T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,21,2022-01-14T10:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,22,2022-01-14T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,23,2022-01-14T11:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,24,2022-01-14T12:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,25,2022-01-14T12:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,26,2022-01-14T13:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,27,2022-01-14T13:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,28,2022-01-14T14:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,29,2022-01-14T14:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,30,2022-01-14T15:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,31,2022-01-14T15:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,32,2022-01-14T16:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,33,2022-01-14T16:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,34,2022-01-14T17:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,35,2022-01-14T17:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,36,2022-01-14T18:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,37,2022-01-14T18:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,38,2022-01-14T19:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,39,2022-01-14T19:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,40,2022-01-14T20:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,41,2022-01-14T20:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,42,2022-01-14T21:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,43,2022-01-14T21:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,44,2022-01-14T22:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,45,2022-01-14T22:30:00,-0.007
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,46,2022-01-14T23:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,47,2022-01-14T23:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-14,48,2022-01-15T00:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,1,2022-01-15T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,2,2022-01-15T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,3,2022-01-15T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,4,2022-01-15T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,5,2022-01-15T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,6,2022-01-15T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,7,2022-01-15T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,8,2022-01-15T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,9,2022-01-15T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,10,2022-01-15T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,11,2022-01-15T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,12,2022-01-15T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,13,2022-01-15T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,14,2022-01-15T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,15,2022-01-15T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,16,2022-01-15T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,17,2022-01-15T08:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,18,2022-01-15T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,19,2022-01-15T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,20,2022-01-15T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,21,2022-01-15T10:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,22,2022-01-15T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,23,2022-01-15T11:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,24,2022-01-15T12:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,25,2022-01-15T12:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,26,2022-01-15T13:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,27,2022-01-15T13:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,28,2022-01-15T14:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,29,2022-01-15T14:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,30,2022-01-15T15:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,31,2022-01-15T15:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,32,2022-01-15T16:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,33,2022-01-15T16:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,34,2022-01-15T17:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,35,2022-01-15T17:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,36,2022-01-15T18:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,37,2022-01-15T18:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,38,2022-01-15T19:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,39,2022-01-15T19:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,40,2022-01-15T20:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,41,2022-01-15T20:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,42,2022-01-15T21:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,43,2022-01-15T21:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,44,2022-01-15T22:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,45,2022-01-15T22:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,46,2022-01-15T23:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,47,2022-01-15T23:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-15,48,2022-01-16T00:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,1,2022-01-16T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,2,2022-01-16T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,3,2022-01-16T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,4,2022-01-16T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,5,2022-01-16T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,6,2022-01-16T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,7,2022-01-16T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,8,2022-01-16T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,9,2022-01-16T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,10,2022-01-16T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,11,2022-01-16T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,12,2022-01-16T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,13,2022-01-16T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,14,2022-01-16T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,15,2022-01-16T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,16,2022-01-16T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,17,2022-01-16T08:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,18,2022-01-16T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,19,2022-01-16T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,20,2022-01-16T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,21,2022-01-16T10:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,22,2022-01-16T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,23,2022-01-16T11:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,24,2022-01-16T12:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,25,2022-01-16T12:30:00,-0.007
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,26,2022-01-16T13:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,27,2022-01-16T13:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,28,2022-01-16T14:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,29,2022-01-16T14:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,30,2022-01-16T15:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,31,2022-01-16T15:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,32,2022-01-16T16:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,33,2022-01-16T16:30:00,-0.007
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,34,2022-01-16T17:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,35,2022-01-16T17:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,36,2022-01-16T18:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,37,2022-01-16T18:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,38,2022-01-16T19:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,39,2022-01-16T19:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,40,2022-01-16T20:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,41,2022-01-16T20:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,42,2022-01-16T21:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,43,2022-01-16T21:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,44,2022-01-16T22:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,45,2022-01-16T22:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,46,2022-01-16T23:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,47,2022-01-16T23:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-16,48,2022-01-17T00:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,1,2022-01-17T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,2,2022-01-17T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,3,2022-01-17T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,4,2022-01-17T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,5,2022-01-17T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,6,2022-01-17T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,7,2022-01-17T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,8,2022-01-17T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,9,2022-01-17T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,10,2022-01-17T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,11,2022-01-17T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,12,2022-01-17T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,13,2022-01-17T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,14,2022-01-17T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,15,2022-01-17T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,16,2022-01-17T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,17,2022-01-17T08:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,18,2022-01-17T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,19,2022-01-17T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,20,2022-01-17T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,21,2022-01-17T10:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,22,2022-01-17T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,23,2022-01-17T11:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,24,2022-01-17T12:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,25,2022-01-17T12:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,26,2022-01-17T13:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,27,2022-01-17T13:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,28,2022-01-17T14:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,29,2022-01-17T14:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,30,2022-01-17T15:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,31,2022-01-17T15:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,32,2022-01-17T16:00:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,33,2022-01-17T16:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,34,2022-01-17T17:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,35,2022-01-17T17:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,36,2022-01-17T18:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,37,2022-01-17T18:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,38,2022-01-17T19:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,39,2022-01-17T19:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,40,2022-01-17T20:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,41,2022-01-17T20:30:00,-0.005
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,42,2022-01-17T21:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,43,2022-01-17T21:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,44,2022-01-17T22:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,45,2022-01-17T22:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,46,2022-01-17T23:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,47,2022-01-17T23:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-17,48,2022-01-18T00:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,1,2022-01-18T00:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,2,2022-01-18T01:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,3,2022-01-18T01:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,4,2022-01-18T02:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,5,2022-01-18T02:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,6,2022-01-18T03:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,7,2022-01-18T03:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,8,2022-01-18T04:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,9,2022-01-18T04:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,10,2022-01-18T05:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,11,2022-01-18T05:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,12,2022-01-18T06:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,13,2022-01-18T06:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,14,2022-01-18T07:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,15,2022-01-18T07:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,16,2022-01-18T08:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,17,2022-01-18T08:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,18,2022-01-18T09:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,19,2022-01-18T09:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,20,2022-01-18T10:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,21,2022-01-18T10:30:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,22,2022-01-18T11:00:00,-0.006
B1610,Generation,T_TKNEW-1,TKNEW-1,2022-01-18,23,2022-01-18T11:30:00,-0.006
