dataset,psrType,bmUnit,nationalGridBmUnitId,settlementDate,settlementPeriod,halfHourEndTime,quantity
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,14,2022-09-02T06:00:00,49.46
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,15,2022-09-02T06:30:00,52.65
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,16,2022-09-02T07:00:00,50.82
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,17,2022-09-02T07:30:00,49.14
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,18,2022-09-02T08:00:00,50.69
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,19,2022-09-02T08:30:00,54.07
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,20,2022-09-02T09:00:00,52.57
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,21,2022-09-02T09:30:00,56.84
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,22,2022-09-02T10:00:00,52.76
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,23,2022-09-02T10:30:00,65.86
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,24,2022-09-02T11:00:00,74.77
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,25,2022-09-02T11:30:00,81.61
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,26,2022-09-02T12:00:00,89.8
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,27,2022-09-02T12:30:00,115.27
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,28,2022-09-02T13:00:00,124.96
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,29,2022-09-02T13:30:00,123.0
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,30,2022-09-02T14:00:00,124.28
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,31,2022-09-02T14:30:00,117.8
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,32,2022-09-02T15:00:00,108.84
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,33,2022-09-02T15:30:00,100.6
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,34,2022-09-02T16:00:00,96.47
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,35,2022-09-02T16:30:00,108.63
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,36,2022-09-02T17:00:00,115.83
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,37,2022-09-02T17:30:00,111.37
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,38,2022-09-02T18:00:00,117.43
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,39,2022-09-02T18:30:00,122.81
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,40,2022-09-02T19:00:00,134.27
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,41,2022-09-02T19:30:00,150.43
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,42,2022-09-02T20:00:00,159.24
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,43,2022-09-02T20:30:00,161.35
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,44,2022-09-02T21:00:00,159.69
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,45,2022-09-02T21:30:00,158.19
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,46,2022-09-02T22:00:00,171.5
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,47,2022-09-02T22:30:00,184.53
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-02,48,2022-09-02T23:00:00,188.1
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,1,2022-09-02T23:30:00,186.84
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,2,2022-09-03T00:00:00,182.46
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,3,2022-09-03T00:30:00,181.25
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,4,2022-09-03T01:00:00,187.12
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,5,2022-09-03T01:30:00,184.85
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,6,2022-09-03T02:00:00,181.249
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,7,2022-09-03T02:30:00,176.949
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,8,2022-09-03T03:00:00,171.409
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,9,2022-09-03T03:30:00,174.259
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,10,2022-09-03T04:00:00,177.929
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,11,2022-09-03T04:30:00,175.869
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,12,2022-09-03T05:00:00,170.579
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,13,2022-09-03T05:30:00,172.529
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,14,2022-09-03T06:00:00,172.389
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,15,2022-09-03T06:30:00,174.239
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,16,2022-09-03T07:00:00,169.679
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,17,2022-09-03T07:30:00,163.459
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,18,2022-09-03T08:00:00,162.259
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,19,2022-09-03T08:30:00,158.019
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,20,2022-09-03T09:00:00,159.559
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,21,2022-09-03T09:30:00,153.439
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,22,2022-09-03T10:00:00,140.559
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,23,2022-09-03T10:30:00,135.879
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,24,2022-09-03T11:00:00,133.349
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,25,2022-09-03T11:30:00,137.519
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,26,2022-09-03T12:00:00,141.529
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,27,2022-09-03T12:30:00,142.299
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,28,2022-09-03T13:00:00,144.47
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,29,2022-09-03T13:30:00,143.8
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,30,2022-09-03T14:00:00,142.299
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,31,2022-09-03T14:30:00,143.379
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,32,2022-09-03T15:00:00,139.149
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,33,2022-09-03T15:30:00,134.539
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,34,2022-09-03T16:00:00,130.989
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,35,2022-09-03T16:30:00,128.679
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,36,2022-09-03T17:00:00,122.999
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,37,2022-09-03T17:30:00,113.249
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,38,2022-09-03T18:00:00,95.609
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,39,2022-09-03T18:30:00,96.779
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,40,2022-09-03T19:00:00,101.469
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,41,2022-09-03T19:30:00,104.339
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,42,2022-09-03T20:00:00,107.969
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,43,2022-09-03T20:30:00,107.429
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,44,2022-09-03T21:00:00,105.909
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,45,2022-09-03T21:30:00,99.379
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,46,2022-09-03T22:00:00,92.509
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,47,2022-09-03T22:30:00,91.739
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-03,48,2022-09-03T23:00:00,99.749
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,1,2022-09-03T23:30:00,103.929
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,2,2022-09-04T00:00:00,99.659
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,3,2022-09-04T00:30:00,89.809
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,4,2022-09-04T01:00:00,84.209
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,5,2022-09-04T01:30:00,64.199
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,6,2022-09-04T02:00:00,39.789
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,7,2022-09-04T02:30:00,29.969
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,8,2022-09-04T03:00:00,19.999
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,9,2022-09-04T03:30:00,15.679
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,10,2022-09-04T04:00:00,13.729
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,11,2022-09-04T04:30:00,13.169
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,12,2022-09-04T05:00:00,12.309
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,13,2022-09-04T05:30:00,21.379
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,14,2022-09-04T06:00:00,18.749
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,15,2022-09-04T06:30:00,19.839
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,16,2022-09-04T07:00:00,19.309
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,17,2022-09-04T07:30:00,24.619
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,18,2022-09-04T08:00:00,16.879
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,19,2022-09-04T08:30:00,7.72
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,20,2022-09-04T09:00:00,5.069
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,21,2022-09-04T09:30:00,6.886
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,22,2022-09-04T10:00:00,6.6
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,23,2022-09-04T10:30:00,6.3
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,24,2022-09-04T11:00:00,7.76
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,25,2022-09-04T11:30:00,9.32
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,26,2022-09-04T12:00:00,10.88
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,27,2022-09-04T12:30:00,12.42
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,28,2022-09-04T13:00:00,14.55
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,29,2022-09-04T13:30:00,19.63
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,30,2022-09-04T14:00:00,32.57
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,31,2022-09-04T14:30:00,32.13
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,32,2022-09-04T15:00:00,29.23
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,33,2022-09-04T15:30:00,35.25
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,34,2022-09-04T16:00:00,32.53
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,35,2022-09-04T16:30:00,32.82
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,36,2022-09-04T17:00:00,38.31
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,37,2022-09-04T17:30:00,49.09
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,38,2022-09-04T18:00:00,58.93
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,39,2022-09-04T18:30:00,67.36
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,40,2022-09-04T19:00:00,74.55
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,41,2022-09-04T19:30:00,89.56
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,42,2022-09-04T20:00:00,93.22
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,43,2022-09-04T20:30:00,97.11
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,44,2022-09-04T21:00:00,99.65
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,45,2022-09-04T21:30:00,103.52
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,46,2022-09-04T22:00:00,98.35
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,47,2022-09-04T22:30:00,86.02
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-04,48,2022-09-04T23:00:00,79.25
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,1,2022-09-04T23:30:00,82.47
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,2,2022-09-05T00:00:00,91.1
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,3,2022-09-05T00:30:00,87.26
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,4,2022-09-05T01:00:00,102.49
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,5,2022-09-05T01:30:00,103.42
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,6,2022-09-05T02:00:00,103.8
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,7,2022-09-05T02:30:00,97.93
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,8,2022-09-05T03:00:00,94.82
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,9,2022-09-05T03:30:00,93.6
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,10,2022-09-05T04:00:00,105.57
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,11,2022-09-05T04:30:00,113.73
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,12,2022-09-05T05:00:00,102.74
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,13,2022-09-05T05:30:00,123.07
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,14,2022-09-05T06:00:00,151.7
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,15,2022-09-05T06:30:00,174.06
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,16,2022-09-05T07:00:00,188.25
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,17,2022-09-05T07:30:00,170.97
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,18,2022-09-05T08:00:00,137.2
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,19,2022-09-05T08:30:00,152.649
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,20,2022-09-05T09:00:00,156.769
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,21,2022-09-05T09:30:00,143.819
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,22,2022-09-05T10:00:00,134.48
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,23,2022-09-05T10:30:00,121.63
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,24,2022-09-05T11:00:00,96.159
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,25,2022-09-05T11:30:00,70.359
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,26,2022-09-05T12:00:00,46.64
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,27,2022-09-05T12:30:00,24.769
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,28,2022-09-05T13:00:00,20.689
B1610,Generation,T_HOWAO-2,HOWAO-2,2022-09-05,29,2022-09-05T13:30:00,20.279
